Age,Attrition,DistanceFromHome,Education,EmployeeID,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,avg_hours_per_day,std_hours_per_day,days_absent,days_over_8h,avg_arrival_hour,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
50,0,9,3,110,0,3,98880,6.0,15,0,20.0,2,4,1,3,4.0,4.0,3.0,3,3,6.890321256038647,0.3040937156292478,31,0,9.983333333333334,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
40,1,8,3,111,0,1,86280,2.0,20,0,8.0,2,6,1,0,3.0,3.0,3.0,2,4,9.295999525166192,0.31919778281399236,27,234,9.970726495726494,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
31,0,1,3,112,1,4,28670,0.0,24,0,3.0,5,2,2,2,3.0,2.0,3.0,3,4,10.806078364950316,0.2826356108226116,15,246,9.97459349593496,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
21,1,10,2,113,1,1,53730,1.0,12,1,1.0,2,1,0,0,3.0,2.0,3.0,3,3,5.995219806763284,0.3117684071979395,31,0,9.997463768115944,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
29,0,1,3,114,0,2,66670,9.0,12,1,6.0,6,3,1,2,4.0,4.0,3.0,4,3,7.788609977324264,0.29518124628864656,16,57,10.000204081632655,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
35,0,29,3,115,0,3,50030,9.0,15,0,10.0,2,1,0,0,3.0,2.0,3.0,3,3,7.71770715630885,0.27487787766799116,25,37,9.975706214689264,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
27,0,2,3,116,1,1,23670,2.0,12,1,5.0,2,5,0,4,4.0,2.0,3.0,3,3,6.189450379867046,0.2831699616965777,27,0,9.991025641025642,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
28,0,2,2,117,1,3,28580,1.0,12,0,7.0,2,7,0,7,2.0,4.0,3.0,2,3,7.120614224137931,0.32458149170593625,29,3,9.955316091954023,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
49,0,2,3,118,1,2,52040,8.0,14,1,26.0,3,5,0,0,2.0,3.0,3.0,3,3,7.825193287037036,0.27620586664169455,21,71,9.983055555555556,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
51,0,1,2,119,1,1,41050,4.0,22,1,18.0,2,7,0,7,3.0,4.0,2.0,3,4,7.619401803118908,0.3080290881785045,33,27,9.986476608187136,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
36,0,15,2,120,1,1,96790,4.0,12,0,6.0,1,2,2,2,4.0,3.0,3.0,3,3,6.002463200379866,0.27938634922793876,27,0,10.002635327635328,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
34,1,7,3,121,1,1,56170,8.0,25,1,9.0,3,5,0,4,1.0,4.0,2.0,3,4,9.11312647754137,0.2968061611407182,26,235,9.982411347517731,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
55,0,26,3,122,1,1,104480,2.0,13,0,30.0,3,5,1,2,3.0,4.0,3.0,3,3,8.684139595103577,0.32306860326984255,25,231,9.969985875706216,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
24,0,1,3,123,0,5,28970,1.0,18,3,5.0,4,5,0,3,4.0,3.0,4.0,3,3,9.993131642512077,0.2929671106647452,31,230,10.003985507246377,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
30,0,3,3,124,0,2,59680,1.0,13,0,1.0,3,1,0,0,3.0,2.0,3.0,3,3,6.900539923039923,0.284796858526935,30,0,9.989754689754688,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
26,1,14,3,125,1,2,75100,0.0,18,3,7.0,3,6,0,4,3.0,3.0,3.0,3,3,6.99935763888889,0.3041732805740806,21,0,9.97173611111111,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
22,0,16,5,126,1,1,29910,1.0,19,2,2.0,3,2,1,2,1.0,2.0,3.0,2,3,6.2862301587301594,0.31405419879121377,30,0,9.97135642135642,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
36,0,1,3,127,0,5,196360,1.0,12,1,10.0,3,10,9,0,2.0,3.0,3.0,3,3,6.3661511299435025,0.3056084765592565,25,0,9.956709039548022,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
30,1,3,2,128,1,3,11290,9.0,19,0,3.0,2,1,0,0,3.0,4.0,3.0,2,3,8.19166087962963,0.2971157350049789,21,175,9.966805555555556,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
37,0,10,1,129,1,1,133410,1.0,14,1,18.0,3,18,12,17,4.0,1.0,2.0,3,3,6.4520891203703705,0.3151431220047751,21,0,9.978472222222221,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
40,0,6,2,130,1,3,43320,7.0,14,2,8.0,3,5,1,3,4.0,2.0,3.0,2,3,6.682986714975844,0.3017011062198977,31,0,9.99644927536232,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
42,0,2,3,131,0,4,110310,3.0,12,1,8.0,2,5,1,2,2.0,1.0,3.0,2,3,7.4826477541371155,0.29140090801925084,26,9,9.968156028368794,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
37,0,9,1,132,1,3,44400,2.0,11,1,18.0,3,1,0,1,3.0,2.0,2.0,2,3,9.920131519274378,0.31288698618995603,16,245,9.975714285714286,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
43,0,10,2,133,0,1,46170,1.0,11,0,25.0,2,25,3,9,1.0,2.0,3.0,3,3,7.415638297872341,0.29371370308267913,26,2,9.990141843971632,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
40,0,6,2,134,0,1,26470,6.0,13,0,20.0,2,1,0,0,2.0,3.0,3.0,2,3,7.4953384687208215,0.29529781765925694,23,10,9.974369747899159,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
54,0,9,3,135,0,2,63230,4.0,23,1,24.0,2,4,1,2,1.0,1.0,2.0,2,4,5.998969652471855,0.2875468261702452,34,0,10.01138032305433,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
34,0,28,3,136,1,1,56770,9.0,20,1,6.0,3,3,1,2,3.0,3.0,3.0,3,4,6.85954534662868,0.2736884968860533,27,0,9.997934472934475,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
31,0,10,4,137,1,3,21870,1.0,15,1,13.0,2,13,3,12,2.0,1.0,1.0,2,3,6.131909722222222,0.30078883881690965,29,0,9.987284482758621,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
43,0,14,3,138,0,1,37480,7.0,14,2,10.0,3,3,1,2,4.0,4.0,3.0,2,3,7.67480543318649,0.28232179099043103,34,22,9.98208516886931,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
43,0,27,4,139,1,2,39770,4.0,18,1,8.0,3,5,0,2,3.0,3.0,3.0,3,3,8.878969421101775,0.3048386685733428,23,238,9.986344537815127,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25,0,7,2,140,1,1,86330,1.0,19,1,5.0,2,5,1,3,2.0,4.0,3.0,4,3,10.895845306513408,0.30355949410050687,29,232,9.984913793103448,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
37,0,1,3,141,1,3,20080,3.0,22,0,15.0,5,13,10,7,2.0,3.0,3.0,2,4,10.692001669051026,0.3167396453513251,28,233,9.975107296137338,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
31,0,24,1,142,1,3,44400,1.0,13,1,4.0,2,4,3,2,4.0,1.0,3.0,3,3,7.060316091954023,0.3016817394025221,29,0,10.039583333333333,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
39,0,26,4,143,0,1,30670,1.0,20,1,21.0,5,21,1,6,2.0,3.0,3.0,1,4,9.009179138321995,0.2940221428307152,16,245,9.98204081632653,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
56,0,20,4,144,0,3,53210,9.0,14,0,36.0,1,7,7,7,3.0,1.0,2.0,3,3,7.420447466294746,0.2949671078665678,22,8,10.01548117154812,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
30,0,5,4,145,0,2,54100,0.0,17,1,6.0,2,5,4,4,2.0,3.0,3.0,3,3,7.585973922902495,0.3044018692687746,16,18,9.990748299319728,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
41,0,7,3,146,0,3,27820,1.0,14,0,10.0,2,10,0,7,2.0,1.0,3.0,2,3,6.624136698939603,0.3178489145537028,20,0,9.97600276625173,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
28,0,7,3,147,1,3,119570,1.0,13,0,10.0,2,10,1,8,3.0,1.0,3.0,2,3,6.192764830508475,0.3179692820147781,25,0,10.000353107344631,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,1,5,2,148,0,3,26600,5.0,13,0,6.0,3,2,0,2,1.0,1.0,3.0,3,3,6.472303436911488,0.3119169027133294,25,0,9.99710451977401,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
52,0,26,2,149,0,2,33750,2.0,21,0,28.0,2,5,0,4,4.0,3.0,3.0,2,4,8.195051440329218,0.3105541185251595,18,166,9.993964334705076,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
45,0,2,3,150,0,1,50980,3.0,14,1,8.0,4,2,0,2,1.0,4.0,2.0,3,3,6.787695733708392,0.2717460652981987,24,0,9.991139240506328,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
52,0,12,3,151,1,2,48780,2.0,11,1,31.0,3,5,1,4,4.0,4.0,1.0,3,3,7.302139479905438,0.30308337903294846,26,4,10.006241134751773,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
42,0,10,3,152,0,2,28370,2.0,13,1,19.0,0,5,0,2,1.0,3.0,3.0,2,3,6.822407010014305,0.3088207903208703,28,0,9.97904148783977,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
30,0,25,3,153,1,1,24060,2.0,20,1,11.0,5,5,0,2,3.0,4.0,3.0,3,4,7.322458937198068,0.29804066450644345,31,3,9.988550724637681,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
60,0,10,3,154,0,1,22690,5.0,18,1,33.0,4,29,11,10,1.0,1.0,1.0,3,3,6.164361829501916,0.3143821591654218,29,0,9.990229885057472,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
46,0,19,4,155,0,1,41080,2.0,14,0,19.0,5,10,0,8,3.0,3.0,2.0,2,3,7.610284810126583,0.29380366677300157,24,22,10.009353023909986,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
42,0,18,4,156,1,4,132060,0.0,13,2,7.0,2,6,0,4,4.0,4.0,4.0,3,3,6.5951353874883285,0.31829537799863317,23,0,9.964775910364146,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
24,1,27,2,157,1,1,104220,1.0,17,1,6.0,0,5,1,4,1.0,2.0,3.0,2,3,10.648925376647835,0.2978148655761136,25,236,10.01271186440678,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
34,1,5,3,158,1,2,137440,0.0,20,1,3.0,3,2,1,0,4.0,3.0,2.0,3,4,6.20442731277533,0.2823785384971703,34,0,9.995374449339206,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
38,0,3,3,159,0,2,49070,1.0,11,1,1.0,3,1,0,0,4.0,4.0,3.0,3,3,8.591902250351618,0.3000731063992163,24,228,10.01336146272855,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
40,0,26,4,160,0,1,34820,0.0,18,1,21.0,2,20,1,12,3.0,3.0,3.0,2,3,6.001353864734299,0.29485160353289847,31,0,9.98768115942029,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
26,0,3,2,161,0,4,24360,1.0,24,0,3.0,2,3,0,2,1.0,4.0,1.0,4,4,6.281751101321586,0.30602119813204565,34,0,9.995594713656388,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
30,0,15,3,162,0,2,23800,4.0,18,3,9.0,2,5,1,4,3.0,4.0,1.0,2,3,7.9055698005698,0.28420741249501486,27,83,9.994800569800569,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
29,0,8,3,163,0,3,194310,1.0,11,0,10.0,3,10,0,7,2.0,3.0,3.0,3,3,7.175699035812673,0.29152067546179045,19,0,10.019628099173554,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
29,1,19,4,164,1,3,17900,5.0,16,1,6.0,4,2,1,1,3.0,2.0,4.0,2,3,6.651255274261604,0.30651568419373343,24,0,10.007243319268635,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
19,1,4,3,165,1,1,76440,1.0,15,2,1.0,2,1,0,0,1.0,4.0,4.0,3,3,7.906068376068376,0.30984151739696986,27,90,10.041025641025643,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
30,0,2,4,166,0,3,51310,0.0,15,1,10.0,2,9,7,8,3.0,1.0,3.0,3,3,6.718815667131567,0.3106013054865065,22,0,10.010251046025104,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
57,0,2,2,167,1,4,63060,3.0,12,1,32.0,3,1,0,0,1.0,4.0,2.0,3,3,6.290588023088023,0.3221292197973265,30,0,9.97994227994228,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
50,0,10,4,168,0,3,47870,0.0,12,0,28.0,3,27,15,7,2.0,3.0,3.0,3,3,7.178114997713763,0.28791777207710334,18,0,9.970781893004116,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
30,0,10,2,169,1,3,188800,0.0,22,1,12.0,3,11,6,7,3.0,4.0,2.0,3,4,6.286431712962963,0.31853414621321874,21,0,9.994722222222224,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
60,0,16,3,170,0,4,23390,4.0,20,0,22.0,4,18,13,11,3.0,1.0,4.0,3,4,7.217978595478596,0.28735907201313404,30,1,10.00180375180375,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
47,0,1,3,171,1,5,135700,5.0,16,2,20.0,2,5,0,4,1.0,4.0,3.0,2,3,7.809089371980676,0.3000750363232913,31,59,10.014420289855073,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
46,0,4,1,172,1,1,67120,6.0,21,1,26.0,3,3,0,1,1.0,3.0,1.0,2,4,6.805152662993573,0.3223801201660619,19,0,9.9698347107438,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
35,0,15,2,173,0,2,54060,0.0,12,1,6.0,2,5,4,3,4.0,3.0,3.0,3,3,6.484045584045584,0.29164071434511757,27,0,9.97065527065527,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
54,0,2,4,174,1,2,89380,7.0,11,3,19.0,2,1,0,0,3.0,3.0,3.0,3,3,7.651214845550945,0.3120443923551523,20,31,9.990387275242048,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
34,0,8,2,175,1,1,24390,3.0,11,2,14.0,2,7,5,7,4.0,3.0,3.0,4,3,7.585962725546059,0.28253723599127883,27,11,9.996296296296297,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
46,0,2,3,176,1,1,88370,2.0,18,0,15.0,3,3,1,2,3.0,4.0,3.0,2,3,9.179540598290597,0.2802815078690474,27,234,9.994159544159544,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
31,0,7,3,177,1,2,53430,1.0,14,1,13.0,3,13,0,8,3.0,2.0,4.0,3,3,6.378153248587569,0.2861808860552732,25,0,9.967937853107346,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
33,1,10,3,178,0,4,67280,7.0,22,0,15.0,2,7,7,7,2.0,3.0,4.0,2,4,8.47764719848053,0.2842555600241882,27,227,9.988603988603987,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
33,1,5,4,179,1,2,66520,7.0,25,0,8.0,5,4,1,3,1.0,4.0,3.0,3,4,6.9651218123861565,0.3113988122824901,17,0,9.98155737704918,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
30,0,2,3,180,1,1,48500,0.0,12,1,4.0,4,3,1,2,4.0,2.0,3.0,3,3,6.474620792992162,0.32824060910017666,20,0,9.957399723374825,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
35,0,12,2,181,0,2,28090,4.0,23,1,10.0,2,8,0,0,4.0,3.0,3.0,1,4,8.876004361799817,0.29133335982979885,19,242,10.018044077134986,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
31,1,22,2,182,0,2,56890,3.0,15,2,12.0,2,1,0,0,1.0,3.0,3.0,2,3,6.58834186159844,0.29526113476195787,33,0,10.021198830409356,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
34,1,17,1,183,1,1,20010,9.0,22,1,11.0,5,3,0,2,2.0,1.0,3.0,4,4,10.995573136427566,0.29863883945332714,24,237,10.019620253164556,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
42,0,2,4,184,0,1,29770,4.0,15,3,8.0,3,2,2,0,2.0,3.0,3.0,2,3,7.810652071563088,0.2845646156122051,25,59,9.996327683615819,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
36,0,3,4,185,1,1,40250,1.0,11,0,10.0,3,10,9,7,2.0,4.0,2.0,3,3,7.22925660291439,0.25628267355268974,17,0,9.9801912568306,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
22,1,7,3,186,0,2,37850,5.0,13,2,4.0,2,2,1,2,3.0,3.0,3.0,3,3,6.419389838556505,0.3048313332581922,27,0,9.98846153846154,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
48,0,6,3,187,1,1,108540,2.0,14,1,14.0,6,9,6,7,2.0,4.0,3.0,3,3,6.779623617123617,0.2994557803572176,30,0,9.998773448773449,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
55,0,1,3,188,0,1,120310,3.0,11,0,37.0,5,10,7,7,1.0,2.0,3.0,3,3,7.390809591642925,0.3011681292163029,27,6,9.987464387464387,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
41,0,3,2,189,0,2,99360,7.0,17,1,16.0,2,14,1,10,4.0,4.0,3.0,2,3,6.192049516908213,0.3000614469813834,31,0,10.015072463768115,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
35,0,22,3,190,0,1,29660,9.0,18,0,15.0,2,11,6,9,2.0,3.0,3.0,2,3,6.0146602288984266,0.31991623518426304,28,0,10.01087267525036,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
40,0,15,3,191,0,2,25710,7.0,14,0,22.0,1,20,5,13,2.0,3.0,3.0,3,3,7.3010291438979955,0.2818507606039339,17,3,10.001707650273223,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
